CVE_EVALUACION,CVE_SOLICITUD,SID,CVE_BECA,CVE_REGLA,PORCENTAJE_OTORGADO,MONTO_OTORGADO,RESULTADO,OBSERVACIONES,EVALUADOR,FECHA_EVALUACION,FECHA_ACT
EVA202504212,SOL202506533,4740,BEC004,REG00021,100.0,3010.2,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-19,2025-02-19
EVA202504213,SOL202506534,8478,BEC003,REG00004,10.0,322.37,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-03-15,2025-03-15
EVA202504214,SOL202506535,3294,BEC004,REG00024,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_02,2025-02-08,2025-02-08
EVA202504215,SOL202506538,5445,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_04,2025-03-01,2025-03-01
EVA202504216,SOL202506539,1493,BEC003,REG00003,25.0,530.5,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-06,2025-02-06
EVA202504217,SOL202506540,9699,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_10,2025-03-11,2025-03-11
EVA202504218,SOL202506541,9646,BEC003,REG00003,25.0,568.89,APROBADA,Cumple criterios establecidos,ADM_BECAS_07,2025-02-09,2025-02-09
EVA202504219,SOL202506543,8297,BEC004,REG00021,100.0,4738.49,APROBADA,Documentación completa y verificada,ADM_BECAS_10,2025-02-02,2025-02-02
EVA202504220,SOL202506544,8329,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_03,2025-02-01,2025-02-01
EVA202504221,SOL202506545,7248,BEC003,REG00004,10.0,358.28,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-17,2025-02-17
EVA202504222,SOL202506546,9534,BEC004,REG00021,100.0,2156.93,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-13,2025-02-13
EVA202504223,SOL202506547,9364,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-03-01,2025-03-01
EVA202504224,SOL202506548,6351,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_06,2025-02-17,2025-02-17
EVA202504225,SOL202506549,6855,BEC004,REG00021,100.0,4291.98,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-02-18,2025-02-18
EVA202504226,SOL202506550,1564,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_06,2025-02-01,2025-02-01
EVA202504227,SOL202506551,7028,BEC003,REG00003,25.0,270.91,APROBADA,Cumple criterios establecidos,ADM_BECAS_08,2025-02-14,2025-02-14
EVA202504228,SOL202506554,8677,BEC004,REG00021,100.0,3859.71,APROBADA,Documentación completa y verificada,ADM_BECAS_08,2025-02-25,2025-02-25
EVA202504229,SOL202506556,1874,BEC004,REG00021,100.0,4882.48,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-03-11,2025-03-11
EVA202504230,SOL202506557,4620,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-03-03,2025-03-03
EVA202504231,SOL202506558,9774,BEC001,REG00037,100.0,1406.18,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-03-01,2025-03-01
EVA202504232,SOL202506559,1708,BEC003,REG00004,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_05,2025-02-06,2025-02-06
EVA202504233,SOL202506561,5447,BEC004,REG00021,100.0,3638.74,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-02-02,2025-02-02
EVA202504234,SOL202506564,2229,BEC001,REG00037,100.0,4149.77,APROBADA,Cumple criterios establecidos,ADM_BECAS_07,2025-03-11,2025-03-11
EVA202504235,SOL202506565,3484,BEC003,REG00002,40.0,1777.99,APROBADA,Cumple criterios establecidos,ADM_BECAS_10,2025-02-12,2025-02-12
EVA202504236,SOL202506566,5228,BEC002,REG00041,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_01,2025-02-19,2025-02-19
EVA202504237,SOL202506567,31,BEC003,REG00005,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_10,2025-02-19,2025-02-19
EVA202504238,SOL202506568,746,BEC004,REG00021,100.0,4773.85,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-02-27,2025-02-27
EVA202504239,SOL202506571,3505,BEC004,REG00021,100.0,3521.55,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_02,2025-03-09,2025-03-09
EVA202504240,SOL202506575,3273,BEC003,REG00005,0.0,0.0,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-03-06,2025-03-06
EVA202504241,SOL202506578,4771,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_06,2025-02-22,2025-02-22
EVA202504242,SOL202506581,5340,BEC002,REG00041,30.0,1083.64,APROBADA,Documentación completa y verificada,ADM_BECAS_10,2025-02-24,2025-02-24
EVA202504243,SOL202506582,16,BEC003,REG00005,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_01,2025-02-14,2025-02-14
EVA202504244,SOL202506588,5313,BEC003,REG00003,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_08,2025-02-27,2025-02-27
EVA202504245,SOL202506589,4118,BEC003,REG00002,40.0,1004.65,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_01,2025-03-11,2025-03-11
EVA202504246,SOL202506591,1975,BEC001,REG00037,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_05,2025-02-21,2025-02-21
EVA202504247,SOL202506593,2620,BEC004,REG00021,100.0,2648.25,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-02-27,2025-02-27
EVA202504248,SOL202506594,3177,BEC003,REG00002,40.0,1364.32,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-02-02,2025-02-02
EVA202504249,SOL202506595,1851,BEC003,REG00004,10.0,220.48,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-03-14,2025-03-14
EVA202504250,SOL202506596,3069,BEC003,REG00003,25.0,484.75,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-24,2025-02-24
EVA202504251,SOL202506597,4130,BEC002,REG00041,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_02,2025-02-16,2025-02-16
EVA202504252,SOL202506598,9914,BEC004,REG00021,100.0,4127.04,APROBADA,Documentación completa y verificada,ADM_BECAS_03,2025-02-24,2025-02-24
EVA202504253,SOL202506601,10110,BEC002,REG00041,30.0,803.23,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-05,2025-02-05
EVA202504254,SOL202506602,1345,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_04,2025-03-05,2025-03-05
EVA202504255,SOL202506603,6190,BEC003,REG00005,0.0,0.0,APROBADA,Cumple criterios establecidos,ADM_BECAS_03,2025-02-19,2025-02-19
EVA202504256,SOL202506605,546,BEC004,REG00024,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-02-18,2025-02-18
EVA202504257,SOL202506606,8236,BEC004,REG00021,100.0,2598.38,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-03-12,2025-03-12
EVA202504258,SOL202506607,9452,BEC002,REG00041,30.0,512.45,APROBADA,Cumple criterios establecidos,ADM_BECAS_09,2025-02-14,2025-02-14
EVA202504259,SOL202506609,10353,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_01,2025-02-12,2025-02-12
EVA202504260,SOL202506610,3053,BEC003,REG00003,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_03,2025-03-07,2025-03-07
EVA202504261,SOL202506611,8194,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_08,2025-02-12,2025-02-12
EVA202504262,SOL202506612,9942,BEC002,REG00041,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_08,2025-03-09,2025-03-09
EVA202504263,SOL202506613,5019,BEC004,REG00021,100.0,2604.84,APROBADA,Documentación completa y verificada,ADM_BECAS_09,2025-02-19,2025-02-19
EVA202504264,SOL202506614,3609,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_07,2025-02-09,2025-02-09
EVA202504265,SOL202506615,5826,BEC003,REG00004,10.0,462.25,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-02-05,2025-02-05
EVA202504266,SOL202506616,5446,BEC002,REG00041,30.0,999.33,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-03,2025-02-03
EVA202504267,SOL202506617,5573,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_03,2025-03-11,2025-03-11
EVA202504268,SOL202506618,6970,BEC003,REG00004,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_08,2025-02-21,2025-02-21
EVA202504269,SOL202506620,8259,BEC004,REG00021,100.0,1212.49,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-03-14,2025-03-14
EVA202504270,SOL202506621,9786,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_02,2025-02-06,2025-02-06
EVA202504271,SOL202506622,9458,BEC003,REG00004,10.0,143.59,APROBADA,Aprobada por comité de becas,ADM_BECAS_03,2025-02-04,2025-02-04
EVA202504272,SOL202506624,6171,BEC004,REG00022,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_06,2025-03-08,2025-03-08
EVA202504273,SOL202506625,9344,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_09,2025-03-04,2025-03-04
EVA202504274,SOL202506626,9493,BEC004,REG00023,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-02-02,2025-02-02
EVA202504275,SOL202506628,3851,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_03,2025-02-20,2025-02-20
EVA202504276,SOL202506633,784,BEC004,REG00021,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_07,2025-03-13,2025-03-13
EVA202504277,SOL202506634,5448,BEC004,REG00021,100.0,2706.95,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_07,2025-03-08,2025-03-08
EVA202504278,SOL202506639,8336,BEC003,REG00005,0.0,0.0,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-03-09,2025-03-09
EVA202504279,SOL202506642,6161,BEC003,REG00003,25.0,602.84,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_08,2025-02-24,2025-02-24
EVA202504280,SOL202506643,9017,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_07,2025-03-04,2025-03-04
EVA202504281,SOL202506645,5180,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-03-01,2025-03-01
EVA202504282,SOL202506647,9275,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_06,2025-02-03,2025-02-03
EVA202504283,SOL202506653,2315,BEC004,REG00024,25.0,1105.39,APROBADA,Documentación completa y verificada,ADM_BECAS_02,2025-02-23,2025-02-23
EVA202504284,SOL202506654,458,BEC003,REG00005,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_02,2025-02-27,2025-02-27
EVA202504285,SOL202506655,4369,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_08,2025-02-25,2025-02-25
EVA202504286,SOL202506659,1512,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_01,2025-02-05,2025-02-05
EVA202504287,SOL202506660,9041,BEC001,REG00037,0.0,0.0,CANCELADA,,ADM_BECAS_09,2025-02-17,2025-02-17
EVA202504288,SOL202506661,4445,BEC004,REG00021,100.0,1965.34,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-02-11,2025-02-11
EVA202504289,SOL202506662,7932,BEC003,REG00005,0.0,0.0,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-03-12,2025-03-12
EVA202504290,SOL202506664,4611,BEC002,REG00041,0.0,0.0,CANCELADA,,ADM_BECAS_09,2025-02-03,2025-02-03
EVA202504291,SOL202506666,10201,BEC003,REG00005,0.0,0.0,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-03-13,2025-03-13
EVA202504292,SOL202506668,1534,BEC003,REG00005,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_10,2025-03-10,2025-03-10
EVA202504293,SOL202506669,2099,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_01,2025-03-13,2025-03-13
EVA202504294,SOL202506670,8887,BEC004,REG00021,100.0,4699.37,APROBADA,Aprobada por comité de becas,ADM_BECAS_04,2025-03-03,2025-03-03
EVA202504295,SOL202506671,3677,BEC004,REG00021,100.0,2122.68,APROBADA,Cumple criterios establecidos,ADM_BECAS_02,2025-03-07,2025-03-07
EVA202504296,SOL202506673,5216,BEC003,REG00003,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_10,2025-02-28,2025-02-28
EVA202504297,SOL202506675,6466,BEC004,REG00021,100.0,1117.08,APROBADA,Documentación completa y verificada,ADM_BECAS_06,2025-03-03,2025-03-03
EVA202504298,SOL202506676,3434,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-02-06,2025-02-06
EVA202504299,SOL202506677,1340,BEC002,REG00041,30.0,652.45,APROBADA,Documentación completa y verificada,ADM_BECAS_05,2025-02-27,2025-02-27
EVA202504300,SOL202506678,8735,BEC004,REG00021,100.0,4396.38,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-03-10,2025-03-10
EVA202504301,SOL202506681,3898,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-13,2025-02-13
EVA202504302,SOL202506682,3592,BEC004,REG00021,100.0,3549.81,APROBADA,Cumple criterios establecidos,ADM_BECAS_07,2025-02-01,2025-02-01
EVA202504303,SOL202506683,4304,BEC003,REG00004,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-14,2025-02-14
EVA202504304,SOL202506684,2959,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_04,2025-02-16,2025-02-16
EVA202504305,SOL202506686,4335,BEC003,REG00003,25.0,354.14,APROBADA,Documentación completa y verificada,ADM_BECAS_08,2025-03-02,2025-03-02
EVA202504306,SOL202506687,3968,BEC004,REG00022,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_05,2025-02-13,2025-02-13
EVA202504307,SOL202506689,3950,BEC003,REG00004,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_03,2025-02-10,2025-02-10
EVA202504308,SOL202506690,7362,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-02-15,2025-02-15
EVA202504309,SOL202506692,5720,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_06,2025-03-07,2025-03-07
EVA202504310,SOL202506693,1355,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_02,2025-02-01,2025-02-01
EVA202504311,SOL202506694,4169,BEC004,REG00022,75.0,1060.2,APROBADA,Cumple criterios establecidos,ADM_BECAS_01,2025-02-23,2025-02-23
EVA202504312,SOL202506695,6004,BEC003,REG00004,10.0,340.87,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-04,2025-02-04
EVA202504313,SOL202506696,7319,BEC003,REG00004,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_04,2025-02-20,2025-02-20
EVA202504314,SOL202506697,5083,BEC003,REG00005,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_06,2025-03-04,2025-03-04
EVA202504315,SOL202506698,3723,BEC004,REG00023,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_10,2025-03-08,2025-03-08
EVA202504316,SOL202506699,9551,BEC003,REG00004,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_08,2025-02-18,2025-02-18
EVA202504317,SOL202506700,5307,BEC003,REG00005,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_10,2025-02-28,2025-02-28
EVA202504318,SOL202506701,258,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_04,2025-02-16,2025-02-16
EVA202504319,SOL202506702,10356,BEC004,REG00024,25.0,387.35,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-02-09,2025-02-09
EVA202504320,SOL202506703,3469,BEC004,REG00021,100.0,1820.46,APROBADA,Aprobada por comité de becas,ADM_BECAS_02,2025-02-13,2025-02-13
EVA202504321,SOL202506705,5440,BEC003,REG00001,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_08,2025-03-01,2025-03-01
EVA202504322,SOL202506706,6638,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_09,2025-02-15,2025-02-15
EVA202504323,SOL202506708,1010,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_04,2025-02-20,2025-02-20
EVA202504324,SOL202506709,3272,BEC002,REG00041,30.0,853.68,APROBADA,Aprobada por comité de becas,ADM_BECAS_06,2025-02-18,2025-02-18
EVA202504325,SOL202506711,8647,BEC004,REG00024,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_10,2025-03-08,2025-03-08
EVA202504326,SOL202506713,5567,BEC003,REG00004,10.0,363.66,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-18,2025-02-18
EVA202504327,SOL202506715,1091,BEC003,REG00005,0.0,0.0,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_01,2025-02-13,2025-02-13
EVA202504328,SOL202506716,690,BEC004,REG00021,100.0,3804.53,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-03-02,2025-03-02
EVA202504329,SOL202506717,4838,BEC002,REG00041,30.0,1039.47,APROBADA,Documentación completa y verificada,ADM_BECAS_04,2025-02-21,2025-02-21
EVA202504330,SOL202506718,6102,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_09,2025-03-09,2025-03-09
EVA202504331,SOL202506720,8142,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_01,2025-02-03,2025-02-03
EVA202504332,SOL202506722,2947,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_03,2025-02-18,2025-02-18
EVA202504333,SOL202506725,281,BEC003,REG00003,25.0,840.92,APROBADA,Documentación completa y verificada,ADM_BECAS_03,2025-02-18,2025-02-18
EVA202504334,SOL202506726,412,BEC003,REG00001,50.0,1795.54,APROBADA,Cumple criterios establecidos,ADM_BECAS_10,2025-02-20,2025-02-20
EVA202504335,SOL202506727,9369,BEC004,REG00021,100.0,4082.49,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_07,2025-02-05,2025-02-05
EVA202504336,SOL202506728,4285,BEC004,REG00021,100.0,1841.61,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_06,2025-03-03,2025-03-03
EVA202504337,SOL202506730,637,BEC003,REG00001,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_09,2025-03-05,2025-03-05
EVA202504338,SOL202506732,1641,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_10,2025-03-01,2025-03-01
EVA202504339,SOL202506733,4645,BEC003,REG00005,0.0,0.0,RECHAZADA,Cuenta con materias reprobadas,ADM_BECAS_04,2025-02-08,2025-02-08
EVA202504340,SOL202506734,4861,BEC004,REG00021,0.0,0.0,RECHAZADA,Ya cuenta con beca vigente del mismo tipo,ADM_BECAS_07,2025-02-02,2025-02-02
EVA202504341,SOL202506738,6433,BEC004,REG00021,0.0,0.0,RECHAZADA,Ingreso familiar supera el tope establecido,ADM_BECAS_05,2025-02-13,2025-02-13
EVA202504342,SOL202506739,1382,BEC004,REG00021,100.0,3857.37,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_05,2025-02-08,2025-02-08
EVA202504343,SOL202506740,9667,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_04,2025-02-19,2025-02-19
EVA202504344,SOL202506741,9329,BEC004,REG00021,100.0,1249.29,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_10,2025-02-28,2025-02-28
EVA202504345,SOL202506742,3322,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_05,2025-02-20,2025-02-20
EVA202504346,SOL202506744,2182,BEC003,REG00004,10.0,157.99,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-03-11,2025-03-11
EVA202504347,SOL202506745,5642,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_08,2025-02-04,2025-02-04
EVA202504348,SOL202506746,6494,BEC003,REG00003,25.0,265.58,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_09,2025-02-06,2025-02-06
EVA202504349,SOL202506747,1126,BEC003,REG00005,0.0,0.0,CANCELADA,,ADM_BECAS_06,2025-03-04,2025-03-04
EVA202504350,SOL202506748,8693,BEC003,REG00004,10.0,238.48,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-02-07,2025-02-07
EVA202504351,SOL202506749,2955,BEC004,REG00021,0.0,0.0,RECHAZADA,No se encuentra en estatus activo,ADM_BECAS_06,2025-02-08,2025-02-08
EVA202504352,SOL202506750,9599,BEC004,REG00021,0.0,0.0,CANCELADA,,ADM_BECAS_01,2025-02-25,2025-02-25
EVA202504353,SOL202506751,3295,BEC003,REG00003,25.0,1223.27,APROBADA,Cumple requisitos académicos y socioeconómicos,ADM_BECAS_03,2025-02-03,2025-02-03
EVA202504354,SOL202506752,5506,BEC002,REG00041,30.0,1255.06,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-03-05,2025-03-05
EVA202504355,SOL202506754,3734,BEC004,REG00021,100.0,4223.21,APROBADA,Cumple criterios establecidos,ADM_BECAS_04,2025-03-05,2025-03-05
EVA202504356,SOL202506757,7778,BEC004,REG00021,0.0,0.0,RECHAZADA,No cumple promedio mínimo requerido,ADM_BECAS_04,2025-02-08,2025-02-08
EVA202504357,SOL202506758,7022,BEC001,REG00037,100.0,2648.6,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-03-14,2025-03-14
EVA202504358,SOL202506760,3476,BEC004,REG00021,100.0,1457.24,APROBADA,Aprobada por comité de becas,ADM_BECAS_09,2025-03-08,2025-03-08
EVA202504359,SOL202506762,2870,BEC004,REG00021,100.0,1632.61,APROBADA,Aprobada por comité de becas,ADM_BECAS_01,2025-02-24,2025-02-24
EVA202504360,SOL202506764,6503,BEC001,REG00037,100.0,2650.71,APROBADA,Documentación completa y verificada,ADM_BECAS_08,2025-02-19,2025-02-19
EVA202504361,SOL202506767,5285,BEC003,REG00003,25.0,836.87,APROBADA,Cumple criterios establecidos,ADM_BECAS_06,2025-03-09,2025-03-09
EVA202504362,SOL202506768,59,BEC003,REG00005,0.0,0.0,APROBADA,Aprobada por comité de becas,ADM_BECAS_07,2025-02-24,2025-02-24
EVA202504363,SOL202506771,6694,BEC004,REG00021,100.0,2313.34,APROBADA,Cumple criterios establecidos,ADM_BECAS_07,2025-03-03,2025-03-03
EVA202504364,SOL202506772,2686,BEC004,REG00021,0.0,0.0,RECHAZADA,Documentación incompleta,ADM_BECAS_08,2025-03-13,2025-03-13
EVA202504365,SOL202506773,487,BEC001,REG00037,100.0,1360.19,APROBADA,Cumple criterios establecidos,ADM_BECAS_05,2025-03-03,2025-03-03
EVA202504366,SOL202506777,7128,BEC004,REG00023,50.0,2451.5,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-21,2025-02-21
EVA202504367,SOL202506778,6048,BEC001,REG00037,100.0,3901.1,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_03,2025-02-05,2025-02-05
EVA202504368,SOL202506779,1548,BEC003,REG00002,40.0,631.15,APROBADA,Documentación completa y verificada,ADM_BECAS_04,2025-02-18,2025-02-18
EVA202504369,SOL202506782,9787,BEC003,REG00002,40.0,1026.58,APROBADA,Perfil validado satisfactoriamente,ADM_BECAS_04,2025-02-13,2025-02-13
EVA202504370,SOL202506784,3257,BEC004,REG00023,50.0,1772.68,APROBADA,Documentación completa y verificada,ADM_BECAS_07,2025-03-13,2025-03-13
