CVE_SOLICITUD,SID,MATRICULA,CVE_BECA,PERIODO,MOTIVO,INGRESO_FAMILIAR,NUM_DEPENDIENTES,TRABAJA,HORAS_TRABAJO,ESTADO_SOLICITUD,FECHA_SOLICITUD,FECHA_ACT
SOL202505926,7413,2024C07413,BEC002,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,5019.53,4,False,0,RECHAZADA,2024-12-14,2025-01-04
SOL202505927,6615,2020A06615,BEC003,2025CA,Quiero ser el primero en mi familia en terminar una carrera,8403.93,2,True,10,EN_REVISION,2025-01-16,2025-02-08
SOL202505928,7669,2023C07669,BEC003,2024CC,Necesito apoyo económico para continuar mis estudios,6933.02,1,False,0,EN_REVISION,2024-12-30,2025-01-12
SOL202505929,8811,2021C08811,BEC003,2025CA, Mi familia depende económicamente de mí y de mi preparación profesional,12304.76,8,False,0,RECHAZADA,2024-12-23,2025-03-02
SOL202505930,8911,2023B08911,BEC004,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,5608.56,1,True,30,PENDIENTE,2025-02-21,2025-01-29
SOL202505931,6627,2022A06627,BEC004,2025CA,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,16729.38,5,False,0,PENDIENTE,2025-02-22,2025-02-14
SOL202505932,1462,2024B01462,BEC004,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,7919.46,6,False,0,PENDIENTE,2025-01-11,2025-02-26
SOL202505933,1282,2019A01282,BEC004,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,4002.89,6,True,15,PENDIENTE,2025-01-25,2025-01-10
SOL202505934,6572,2022C06572,BEC003,2025CA,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,6213.07,4,True,48,EN_REVISION,2024-12-18,2025-03-03
SOL202505935,1116,2024A01116,BEC004,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,4424.11,8,False,0,APROBADA,2025-01-12,2025-02-17
SOL202505936,685,2022A00685,BEC004,2024CC,Necesito apoyo económico para continuar mis estudios,10416.6,2,False,0,PENDIENTE,2024-11-17,2025-01-08
SOL202505937,8416,2023C08416,BEC004,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,7375.57,4,True,15,RECHAZADA,2024-11-11,2025-03-04
SOL202505938,5391,2023B05391,BEC003,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,9056.96,2,Sí,0,PENDIENTE,2024-11-04,2025-03-09
SOL202505939,6313,2022A06313,BEC002,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,5485.12,5,False,0,APROBADA,2025-02-07,2025-03-10
SOL202505940,9400,2024A09400,BEC004,2025CA,vivo lejos de la escuela y el gasto de transporte es muy alto,5546.21,1,False,0,CANCELADA,2025-02-10,2025-01-30
SOL202505941,7246,2023C07246,BEC004,2025CA,Tengo buen promedio y quiero mantener mi beca por méritos,4987.86,4,True,10,RECHAZADA,2024-12-10,2025-02-12
SOL202505942,9855,2020C09855,BEC003,2024CC,Vengo de una zona rural y los costos en la ciudad son muy altos,3454.6,5,False,0,EN_REVISION,2025-01-16,2025-02-17
SOL202505943,8381,2023A08381,BEC003,2025CA,Vivo lejos de la escuela y el gasto de transporte es muy alto,10684.91,6,True,48,EN_REVISION,2025-02-27,2025-02-17
SOL202505944,846,2023B00846,BEC003,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,6276.9,5,True,25,RECHAZADA,2024-11-08,2025-01-22
SOL202505945,7873,2021B07873,BEC004,2025CA,TENGO HERMANOS MENORES QUE TAMBIÉN NECESITAN APOYO ESCOLAR,5988.18,2,False,0,PENDIENTE,2024-12-30,2025-01-09
SOL202505946,3393,2020B03393,BEC004,2024CC,Estoy a punto de abandonar la escuela por falta de recursos,12382.19,3,SI,0,APROBADA,2025-02-24,2025/02/12
SOL202505947,4221,2024C04221,BEC004,2025CA,Vengo de una zona rural y los costos en la ciudad son muy altos,14168.99,2,False,0,APROBADA,2025-02-08,2025-03-02
SOL202505948,7123,2019C07123,BEC003,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,3691.14,1,True,10,RECHAZADA,2025-02-12,2025-02-13
SOL202505949,2370,2023B02370,BEC004,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,4808.31,2,False,0,APROBADA,2024-11-24,02/20/2025
SOL202505950,2166,2020B02166,BEC003,2024CC,Necesito apoyo económico para continuar mis estudios,5733.37,3,False,0,RECHAZADA,2024-11-12,2025-02-20
SOL202505951,10065,2022A10065,BEC003,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,7236.8,5,False,0,APROBADA,2024-11-20,2025-02-15
SOL202505952,6723,2021B06723,BEC003,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,13366.59,4,True,48,PENDIENTE,2025-01-17,24-01-2025
SOL202505953,4401,2020C04401,BEC003,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,6641.74,4,True,0,RECHAZADA,2025-02-14,2025-02-28
SOL202505954,6134,2021B06134,BEC003,2025CA,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,6767.25,4,True,20,RECHAZADA,2025-02-01,2025-01-13
SOL202505955,75,2024B00075,BEC004,2024CC,Estoy a punto de abandonar la escuela por falta de recursos,15731.61,6,False,0,EN_REVISION,2025-02-28,2025-01-15
SOL202505956,2353,2024A02353,BEC002,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos ,14803.55,4,True,40,EN_REVISION,2025-01-23,2025-03-05
SOL202505957,883,2023B00883,BEC003,2025CA,Vengo de una zona rural y los costos en la ciudad son muy altos,7140.17,1,False,0,RECHAZADA,2024-11-04,02/10/2025
SOL202505958,2120,2020A02120,BEC004,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,20167.92,4,False,0,RECHAZADA,2025-01-06,2025-02-13
SOL202505959,2056,2024A02056,BEC004,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,4932.4,3,,15,APROBADA,2024-11-08,2025-03-06
SOL202505960,755,2024B00755,BEC004,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,17988.95,2,True,20,APROBADA,2024-11-07,2025-01-12
SOL202505961,2246,2025A02246,BEC001,2025CA,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,10274.57,4,True,35,PENDIENTE,2024-11-15,2025-02-22
SOL202505962,1523,2021A01523,BEC003,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,10040.45,4,False,0,RECHAZADA,2025-01-16,2025-01-01
SOL202505963,1009,2023A01009,BEC002,2025CA,Mi familia depende económicamente de mí y de mi preparación profesional,3302.92,3,True,30,RECHAZADA,2024-12-16,2025-02-20
SOL202505964,1525,2024C01525,BEC003,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,9957.74,2,False,0,APROBADA,2024-11-08,2025-01-17
SOL202505965,7065,2019A07065,BEC002,2025CA,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,24733.18,7,False,0,EN_REVISION,2025-01-12,2025-02-22
SOL202505966,5534,2024C05534,BEC003,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,7957.51,6,False,0,PENDIENTE,2024-12-02,2025-01-25
SOL202505967,7428,2023C07428,BEC004,2025CA, Soy madre soltera y necesito apoyo para continuar mi formación,7192.71,3,False,0,RECHAZADA,2025-01-26,2025-01-26
SOL202505968,5212,2022A05212,BEC004,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,9465.32,4,True,25,APROBADA,2025-01-25,2025-02-12
SOL202505969,5631,2020B05631,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,3448.93,5,False,0,EN_REVISION,2024-12-23,2025-02-22
SOL202505970,9135,2022A09135,BEC003,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,7579.59,1,False,0,RECHAZADA,2025-01-17,2025-02-03
SOL202505971,7496,2022C07496,BEC004,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,7135.65,6,False,0,CANCELADA,2024-11-13,2025-02-20
SOL202505972,1795,2024C01795,BEC004,2024CC,Estoy a punto de abandonar la escuela por falta de recursos,10983.11,2,False,0,APROBADA,2024-12-18,2025-02-20
SOL202505973,167,2020C00167,BEC004,2025CA,Mi situación económica ha empeorado considerablemente,21290.06,2,True,30,RECHAZADA,2024-11-01,2025-02-25
SOL202505974,8656,2018A08656,BEC003,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,16804.62,1,True,20,EN_REVISION,2024-11-03,2025-03-10
SOL202505975,7845,2020A07845,BEC003,2024CC,Mi situación económica ha empeorado considerablemente,7985.14,5,False,0,RECHAZADA,2024-11-28,2025-02-22
SOL202505976,8052,2022A08052,BEC003,2024CC,Mi madre es la única proveedora y su ingreso no cubre todo,5688.15,3,True,0,RECHAZADA,2025-02-07,2025-02-27
SOL202505977,3500,2023A03500,BEC004,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,13008.78,3,False,0,APROBADA,2024-11-28,2025-01-18
SOL202505978,5494,2024C05494,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,15288.95,3,True,20,RECHAZADA,2024-11-21,2025-02-18
SOL202505979,6317,2025B06317,BEC001,2025CA,Los gastos médicos familiares han reducido nuestro ingreso disponible,2139.36,2,False,0,RECHAZADA,2025-01-13,2025-02-19
SOL202505980,4866,2022A04866,BEC003,2024CC, Tengo hermanos menores que también necesitan apoyo escolar,4432.86,8,True,35,APROBADA,2024-11-03,2025-03-10
SOL202505981,5483,2024C05483,BEC004,2025CA,Quiero ser el primero en mi familia en terminar una carrera,9554.07,6,False,0,RECHAZADA,2024-12-06,2025-03-06
SOL202505982,3963,2024A03963,BEC004,2025CA,Vivo lejos de la escuela y el gasto de transporte es muy alto,12356.95,4,False,0,EN_REVISION,2025-02-20,2025-03-07
SOL202505983,8180,2023A08180,BEC002,2024CC,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,10854.85,2,True,15,APROBADA,2025-02-07,2025-02-09
SOL202505984,2368,2024C02368,BEC003,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,10505.03,3,False,0,APROBADA,2025-01-03,2025-01-24
SOL202505985,9006,2019B09006,BEC003,2025CA,Quiero ser el primero en mi familia en terminar una carrera,37909.3,1,False,0,RECHAZADA,2024-12-05,2025-01-08
SOL202505986,1789,2024B01789,BEC004,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,7619.83,1,False,0,APROBADA,2024-11-04,2025-01-08
SOL202505987,3325,2025A03325,BEC001,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,5007.18,7,True,20,APROBADA,2024-11-06,2025-01-17
SOL202505988,4678,2023C04678,BEC004,2024CC,Mi padre perdió su empleo y necesitamos apoyo urgente,8189.72,2,False,0,RECHAZADA,2024-12-05,2025-01-01
SOL202505989,7946,2025B07946,BEC004,2024CC,Necesito apoyo económico para continuar mis estudios,4446.55,1,True,20,PENDIENTE,2025-01-07,2025-02-26
SOL202505990,7336,2022A07336,BEC004,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,26254.76,2,False,0,RECHAZADA,2025-01-25,2025-01-21
SOL202505991,6376,2025C06376,BEC004,2024CC,Soy el sostén de mi familia y necesito apoyo para seguir estudiando,0,2,False,0,RECHAZADA,2024-12-30,2025-02-06
SOL202505992,5478,2025C05478,BEC004,2024CC,Mi situación económica ha empeorado considerablemente,10859.85,5,True,30,APROBADA,2024-11-10,2025-01-05
SOL202505993,2222,2024B02222,BEC003,2025CA,La beca me permitiría dejar de trabajar en horarios nocturnos,6983.17,3,False,0,EN_REVISION,2025-01-25,2025-02-11
SOL202505994,4591,2023A04591,BEC003,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,5184.68,7,False,0,CANCELADA,2024-12-03,2025-02-01
SOL202505995,9266,2024B09266,BEC003,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,18741.04,4,False,0,CANCELADA,2024-12-28,2025-01-16
SOL202505996,4558,2023A04558,BEC003,2024CC,Tengo hermanos menores que también necesitan apoyo escolar,4443.61,1,True,15,PENDIENTE,2024-11-15,2025-02-02
SOL202505997,5076,2023C05076,BEC003,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,5811.76,2,False,0,PENDIENTE,2025-01-31,2025-03-10
SOL202505998,1065,2023C01065,BEC002,2024CC,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,20714.8,4,True,25,RECHAZADA,2025-01-16,02/01/2025
SOL202505999,9412,2023C09412,BEC003,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,8053.42,3,True,15,APROBADA,2025-01-08,2025-01-05
SOL202506000,2261,2022C02261,BEC003,2025CA,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,9867.2,4,False,0,EN_REVISION,2024-12-24,2025-01-13
SOL202506001,9405,2021B09405,BEC003,2025CA,Quiero aprovechar al máximo esta oportunidad educativa,2547.84,2,True,35,APROBADA,2025-02-19,2025-02-18
SOL202506002,4318,2019C04318,BEC004,2025CA,Tengo hermanos menores que también necesitan apoyo escolar,13801.81,8,True,40,EN_REVISION,2025-01-31,2025-01-17
SOL202506003,566,2025B00566,BEC003,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,7837.3,3,False,0,APROBADA,2025-02-12,2025-02-21
SOL202506004,4111,2024C04111,BEC003,2024CC,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,,5,False,0,EN_REVISION,2024-12-11,2025-01-22
SOL202506005,1084,2019B01084,BEC003,2024CC,Mi situación económica ha empeorado considerablemente,7713.5,3,False,0,RECHAZADA,2025-02-16,2025-02-18
SOL202506006,529,2023B00529,BEC002,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,29533.98,8,0,30,EN_REVISION,2025-01-18,2025-01-09
SOL202506007,5980,2025B05980,BEC001,2024CC,Estoy a punto de abandonar la escuela por falta de recursos,6027.53,1,True,25,APROBADA,2024-12-30,2025-02-18
SOL202506008,9701,2021C09701,BEC002,2024CC,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,11874.81,3,NO,0,APROBADA,2024-12-13,2025-01-31
SOL202506009,4911,2024B04911,BEC004,2025CA,Estoy a punto de abandonar la escuela por falta de recursos,15958.11,5,True,40,APROBADA,2025-01-09,2025-02-12
SOL202506010,798,2021B00798,BEC003,2024CC,Necesito apoyo económico para continuar mis estudios,6300.98,6,False,0,APROBADA,2024-11-19,2025-02-18
SOL202506011,3375,2024A03375,BEC004,2025CA,Mi madre es la única proveedora y su ingreso no cubre todo,4623.58,4,False,0,RECHAZADA,2024-12-10,2025-01-23
SOL202506012,5267,2025A05267,BEC001,2024CC,Vivo lejos de la escuela y el gasto de transporte es muy alto,2500,2,True,48,RECHAZADA,2024-11-06,2025-01-06
SOL202506013,5542,2022A05542,BEC004,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,4062.14,7,True,25,APROBADA,2024-12-08,2025-02-25
SOL202506014,3238,2023A03238,BEC004,2024CC,Quiero ser el primero en mi familia en terminar una carrera,2742.38,5,False,0,EN_REVISION,2025-01-16,2025-01-27
SOL202506015,7491,2020B07491,BEC003,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,12208.04,3,True,40,APROBADA,2024-12-29,2025-01-02
SOL202506016,3032,2022A03032,BEC002,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,4015.04,1,False,0,APROBADA,2024-11-30,2025-01-16
SOL202506017,5581,2024C05581,BEC004,2025CA,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,4343.86,3,True,48,PENDIENTE,2024-11-01,2025-01-25
SOL202506018,7237,2019A07237,BEC004,2025CA,La beca me permitiría dejar de trabajar en horarios nocturnos,8096.95,1,True,15,EN_REVISION,2024-11-26,2025-02-01
SOL202506019,607,2021A00607,BEC004,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,66832.51,3,SI,25,RECHAZADA,2025-01-30,2025-02-13
SOL202506020,3163,2023B03163,BEC002,2025CA,Vivo lejos de la escuela y el gasto de transporte es muy alto,2500,4,False,0,PENDIENTE,2025-02-15,2025-02-18
SOL202506021,2776,2019A02776,BEC003,2025CA,soy madre soltera y necesito apoyo para continuar mi formación,9034.23,2,True,25,APROBADA,2024-11-20,2025-02-01
SOL202506022,7551,2024B07551,BEC004,2024CC,Vengo de una zona rural y los costos en la ciudad son muy altos,4647.95,5,False,0,RECHAZADA,2025-02-14,2025-01-06
SOL202506023,4011,2021B04011,BEC003,2024CC,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,42879.25,4,True,48,EN_REVISION,2025-01-10,2025-02-19
SOL202506024,4805,2023A04805,BEC004,2024CC,Quiero aprovechar al máximo esta oportunidad educativa,6336.92,1,False,0,APROBADA,2024-11-25,2025/02/26
SOL202506025,6812,2021C06812,BEC004,2024CC,La beca me permitiría dejar de trabajar en horarios nocturnos,7042.18,6,False,0,APROBADA,2024-12-11,03/08/2025
SOL202506026,3251,2023C03251,BEC003,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,6424.89,4,True,0,PENDIENTE,2025-01-04,2025-01-18
SOL202506027,9623,2019A09623,BEC003,2025CA,Necesito la beca para poder dedicarme de tiempo completo a mis estudios,2500,3,False,0,PENDIENTE,2024-11-01,2025-02-01
SOL202506028,8654,2025B08654,BEC003,2025CA,Mi situación económica ha empeorado considerablemente,13494.88,6,False,0,PENDIENTE,2024-12-22,2025-01-13
SOL202506029,6383,2022B06383,BEC004,2025CA,Tengo buen promedio y quiero mantener mi beca por méritos,15495.83,4,False,0,APROBADA,2024-12-16,2025-03-03
SOL202506030,7279,2024A07279,BEC003,2024CC,Soy madre soltera y necesito apoyo para continuar mi formación,5317.08,2,True,20,APROBADA,2025-01-25,2025-02-10
SOL202506031,6010,2025C06010,BEC001,2024CC,Vengo de una zona rural y los costos en la ciudad son muy altos,8452.52,1,True,0,APROBADA,2024-11-18,2025-03-06
SOL202506032,6401,2025A06401,BEC002,2024CC,Tengo buen promedio y quiero mantener mi beca por méritos,14132.44,5,False,0,APROBADA,2025-02-05,2025-03-05
SOL202506033,8153,2023A08153,BEC004,2025CA,Tengo buen promedio y quiero mantener mi beca por méritos,7785.26,4,True,20,EN_REVISION,2024-11-22,2025-01-12
SOL202506034,605,2022C00605,BEC004,2025CA,Mi familia no cuenta con los recursos suficientes para cubrir la colegiatura,9018.34,3,True,15,EN_REVISION,2024-11-03,2025-01-18
SOL202506035,574,2023C00574,BEC004,2025CA,Mi situación económica ha empeorado considerablemente,20278.5,1,True,40,RECHAZADA,2024-12-29,2025-01-22
SOL202506036,9322,2019A09322,BEC003,2025CA,Trabajo medio tiempo y aún así no me alcanza para cubrir gastos escolares,3900.7,3,True,10,RECHAZADA,2024-11-10,2025-01-31
SOL202506037,4395,2024A04395,BEC004,2025CA,Mi familia depende económicamente de mí y de mi preparación profesional,12559.94,2,No,0,PENDIENTE,2024-11-30,2025-01-04
SOL202506038,2189,2024B02189,BEC003,2025CA,VENGO DE UNA ZONA RURAL Y LOS COSTOS EN LA CIUDAD SON MUY ALTOS,7917.82,3,False,0,RECHAZADA,2024-11-18,2025-03-15
SOL202506039,10369,2025A10369,BEC004,2025CA,Mi comunidad de origen tiene pocas oportunidades y estudiar es mi salida,5120.64,3,False,0,CANCELADA,2024-12-08,2025-01-07
SOL202506040,697,2022C00697,BEC003,2024CC,Los gastos médicos familiares han reducido nuestro ingreso disponible,9579.21,3,True,40,RECHAZADA,2025-01-17,2025-02-23
SOL202506041,5253,2023C05253,BEC003,2024CC,Quiero ser el primero en mi familia en terminar una carrera,10299.29,3,True,30,RECHAZADA,2025-02-20,2025-02-13
SOL202506042,4813,2024C04813,BEC004,2025CA,Tengo hermanos menores que también necesitan apoyo escolar,11058.73,1,False,0,EN_REVISION,2024-12-03,2025-01-06
SOL202506043,577,2023C00577,BEC004,2025CA,Mi  madre  es  la  única  proveedora  y  su  ingreso  no  cubre  todo,4953.45,5,False,0,EN_REVISION,2024-11-11,2025-02-12
SOL202506044,4043,2025C04043,BEC002,2025CA,Mi familia depende económicamente de mí y de mi preparación profesional,14867.41,8,True,10,APROBADA,2025-01-31,2025-01-08
SOL202506045,10314,2024C10314,BEC003,2025CA,Mi padre perdió su empleo y necesitamos apoyo urgente,21432.89,3,True,10,APROBADA,2024-11-03,2025-03-11
SOL202506046,187,2023C00187,BEC004,2025CA,Mi situación económica ha empeorado considerablemente,17679.29,5,True,30,RECHAZADA,2025-01-05,2025-01-29
